routeId,locationId
114525575,108470939
106935143,108470939
114525559,108470939
114525567,108470939
106272625,108470943
106272609,108470943
106272614,108470943
106272590,108470943
106272595,108470943
108405362,108470943
106272604,108470943
106272599,108470943
106272620,108470943
106873152,108470925
106873148,108470925
106279756,108470925
106279745,108470925
106873157,108470925
106281632,108470925
106281637,108470925
106279751,108470925
106934851,108470928
110754872,108470928
106934855,108470928
110576323,110549036
110576305,110549036
110576183,110549036
110576311,110549036
110576174,110549036
110576315,110549036
112166004,111212956
117724313,111212956
112106369,111212956
111213682,111212956
111200151,110549080
110910664,110549080
111711435,110549080
111713373,111711421
111757461,111711421
112304704,112104599
112300987,112104599
112104889,112104599
112104887,112104599
112304683,112104599
112301037,112104599
112304719,112104599
114586483,114586471
110576496,110549014
118853438,110549014
110576487,110549014
110576507,110549014
114586441,110549014
110576500,110549014
110576492,110549014
112304658,110549014
110576483,110549014
110553545,110548992
110553560,110548992
110553489,110548992
110553553,110548992
110549279,110548961
110549272,110548961
110549268,110548961
110549251,110548961
111213617,111213583
111213744,111213654
111213673,111213654
112246481,112246443
112246447,112246443
110561160,110549023
110558683,110549023
110561167,110549023
112163472,110549199
111711383,110549199
112784318,110549199
117331451,110549068
113083150,110549068
112166014,110549068
111212807,110549068
111716069,110549068
113100332,112892591
112892663,112892591
113100443,112892591
112892624,112892591
112892609,112892591
113100482,112892591
112892517,111881667
112892544,111881667
112892558,111881667
111883097,111881667
112892574,111881667
114444976,109515219
109532030,109515219
113223327,109515219
113223161,109515219
109531932,109515219
109532100,109515219
114432948,109515219
109515232,109515219
109515261,109515219
109532048,109515219
109532038,109515219
106279698,106271142
106271146,106271142
106271219,106271142
106271211,106271142
106271181,106271142
106271207,106271142
106271194,106271142
106271163,106271142
106271199,106271142
106271167,106271142
106271173,106271142
106271203,106271142
106271155,106271142
106271177,106271142
106271185,106271142
106271226,106271142
106271190,106271142
106506232,106506229
106415729,106415726
106415741,106415726
112318001,112317949
113486572,113486569
106404883,106404872
106404876,106404872
113690469,113690461
108997965,108973534
108997978,108973534
108998033,108973534
108997953,108973534
106415721,106407543
106415716,106407543
106407550,106407543
114525651,106407543
106407546,106407543
106415711,106407543
106087589,106087239
106087248,106087239
106087242,106087239
106087593,106087239
119056348,114524966
114525504,114524966
111711370,106087019
106087022,106087019
111711440,106087019
106087026,106087019
111711418,106087019
106087008,106086999
106360437,106086999
106087013,106086999
106087003,106086999
106087926,106087597
106087921,106087597
106087618,106087597
106087613,106087597
106087906,106087597
106087608,106087597
106087601,106087597
106087912,106087597
111837403,106087972
106087975,106087972
106088416,106088413
106088421,106088413
106088426,106088413
107615449,106088413
106088430,106088413
106088434,106088413
106087941,106087932
106580141,106087932
106087935,106087932
106087230,106087218
106087226,106087218
106395423,106087218
106087222,106087218
110353750,110353745
110356644,110353745
109664320,106087210
108379109,106087210
106087965,106087947
106087960,106087947
118734603,106087947
106087950,106087947
113711237,113222957
113222977,113222957
118092087,113222957
112905072,112329139
112329147,112329139
106087035,106087032
106087180,106087032
108824375,106087032
106087166,106087032
106087173,106087032
106087048,106087032
106087196,106087032
107726027,106087032
106087186,106087032
106087191,106087032
106087040,106087032
106087200,106087032
106088400,106087984
106088395,106087984
106088375,106087984
106088405,106087984
106088380,106087984
106088409,106087984
106088390,106087984
106088385,106087984
107415908,107415897
118191733,118170033
118191513,118170033
118182843,118170033
118182663,118170033
118669198,118170033
118170758,118170033
115144217,115144143
115144290,115144143
115144494,115144143
115144514,115144143
115377202,115144143
115144339,115144143
115384291,115384280
115384287,115384280
115144649,115144640
115144689,115144640
115144681,115144640
115144622,115144544
115145464,115144544
115144578,115144544
115144698,115144544
115144604,115144544
108093273,108093248
108093252,108093248
108093287,108093248
109957588,109956749
109957597,109956749
109956764,109956749
109956787,109956749
109957720,109956749
112443168,112443155
112443204,112443155
112443185,112443155
106604198,106604189
106605085,106604189
106604238,106604234
119069877,119069850
115192977,115166724
115192985,115166724
115166823,115166724
118123683,115166724
115173620,115166724
119212316,119212305
118754189,118754080
115165968,115165925
115192892,115192872
118958330,118957646
110418484,110418294
110418298,110418294
110418331,110418294
110418469,110418385
115192810,115192709
115192846,115192709
115192828,115192709
115192779,115192709
118802729,118802717
115192924,115192916
112329076,112329048
112329051,112329048
112329000,112328997
112329031,112328997
112336314,112336278
112336346,112336278
112336297,112336278
112336326,112336278
112336285,112336278
112328802,112328522
112328585,112328522
112328792,112328522
112328572,112328522
112328541,112328522
112328726,112328522
112328760,112328522
112328719,112328522
112328527,112328522
113405591,113405572
113286190,113286150
113286153,113286150
113286125,113285418
113285426,113285418
113285564,113285418
116693106,107235343
119212265,107235343
119212255,107235343
119212284,107235343
114208891,107235343
119212203,107235343
114075821,114075797
114075804,114075797
115141018,115140976
118632992,107235329
107235338,107235329
107235332,107235329
118733543,118733486
113627107,107250125
110544206,107250125
113551981,107250125
113627300,107250125
119248935,107250125
110544230,107250125
110378459,107250125
116988794,107250125
110544248,107250125
109061150,107250125
119050897,107250125
110378470,107250125
110378480,107250125
119050715,107250125
116675595,107250125
117118430,117118413
117941103,117118413
108612414,108612362
115144731,115143931
115145064,115143931
115144714,115143931
114567376,114567349
114567395,114567349
114567434,114567349
114567388,114567349
114567368,114567349
114567422,114567349
114567411,114567349
114567480,114567443
114567473,114567443
114564588,114564468
114564595,114564468
114564553,114564468
114564528,114564468
114565467,114565393
114565457,114565393
114565409,114565393
114565447,114565393
114565482,114565393
114565493,114565393
114565434,114565393
114565421,114565393
114564983,114564772
114564884,114564772
114565030,114564772
114565042,114564772
114564856,114564772
114564811,114564772
114565006,114564772
114564941,114564772
114564834,114564772
114565060,114564772
114564956,114564772
114564970,114564772
114564430,114564265
114564416,114564265
114564395,114564265
114564731,114564605
114564628,114564605
114564698,114564605
114564715,114564605
114564648,114564605
114564752,114564605
114564666,114564605
114567243,114567152
114567255,114567152
114567323,114567152
114567335,114567152
114567217,114567152
114567303,114567152
114567198,114567152
114567194,114567152
114567313,114567152
114567236,114567152
114567269,114567152
114567177,114567152
114567282,114567152
114567190,114567152
114567288,114567152
114567342,114567152
114567212,114567152
114567185,114567152
114565693,114565500
114567063,114565500
114565602,114565500
114565622,114565500
114567099,114565500
114565678,114565500
114565578,114565500
114567081,114565500
114567040,114565500
114565648,114565500
114565707,114565500
114567053,114565500
114565660,114565500
116800289,116800236
114179347,114179330
119286263,119286191
119286570,119286191
119286341,119286191
119286470,119286191
118577738,118577438
118577632,118577438
115356516,115356452
110261773,108387175
116498016,108387175
110330437,108387175
115561939,108387175
110270655,108387175
108389072,108387175
109469913,108387175
113740571,108387175
118203134,108387175
110270679,108387175
110330421,108387175
111304044,108387175
111292167,108387175
116533078,108387175
111251858,108387175
111281142,108387175
116070292,108387175
118203118,108387175
116533055,108387175
110261825,108387175
111790387,108387175
119235582,108387175
109469891,108387175
119475630,108387175
119475755,108387175
119475731,108387175
116533095,108387175
106229634,106229629
107756397,106229629
107892923,106229629
108640441,106229629
107401205,106229629
111855528,106229629
110239204,106229629
108412856,106229629
107759737,106229629
108415831,106229629
106453181,106229629
109695218,106229629
118190799,106229629
111312129,106229629
112337789,106229629
114264039,106229629
107667789,106229629
108766319,106229629
114154467,106229629
107892916,106229629
113883811,106229629
114115512,106229629
110325706,106229629
108384261,106229629
108206728,106229629
108430483,106229629
116561906,106229629
108126174,106229629
106927822,106229629
107667776,106229629
108521478,106229629
117909365,106229629
109480361,106229629
108341815,106229629
107379148,106229629
108128595,106229629
106453221,106229629
109770822,106229629
106927842,106229629
106968288,106229629
108749249,106229629
108055657,106229629
107921969,106229629
108341704,106229629
112415973,106229629
107379134,106229629
106782060,106229629
112913180,106229629
108366830,106229629
107892930,106229629
111756736,106229629
114251864,106229629
114263947,106229629
109480386,106229629
108411358,106229629
111145636,106229629
116561166,106229629
107667783,106229629
107074597,106229629
111378943,106229629
108043545,106229629
108429570,106229629
109770874,106229629
114290724,106229629
108064675,106229629
108640459,106229629
109695855,106229629
113709113,106229629
108749213,106229629
109472352,106229629
107379163,106229629
117628698,117624993
117628793,117624993
117628649,117624993
117625050,117624993
117628889,117624993
117625075,117624993
117625147,117624993
117628634,117624993
117628710,117624993
117634508,117632716
117634526,117632716
117634501,117632716
117733056,117632716
119302552,117632716
119106189,117632716
117634431,117632716
117634470,117632716
117634444,117632716
117646011,117632733
117652398,117632733
117652353,117632733
117652379,117632733
117645962,117632733
119302636,117632733
118692126,117632733
119050535,117632733
117632157,117628946
117632094,117628946
117632144,117628946
117632410,117628946
117632390,117628946
117632161,117628946
117632134,117628946
117632120,117628946
117632438,117628946
117632176,117628946
111378920,111129478
106598936,111129478
106261131,111129478
108371294,111129478
111312748,111129478
106543000,111129478
106286388,111129478
110343233,111129478
107195921,111129478
112278421,111129478
107055948,111129478
106286382,111129478
106164148,111129478
106969274,111129478
111085447,111129484
107934642,111129484
106975155,111129484
106484453,111129484
116692489,111129484
107899800,111129484
109089998,111129484
110329120,111129484
106598941,111129484
114017020,111129484
118049637,111129484
106577231,111129484
106575765,111129488
107055941,111129488
108646527,111129488
106969294,111129488
107055936,111129488
117866542,111129488
107152892,111129488
117866570,111129488
106575756,111129496
106969206,111129496
106585375,111129496
106575777,111129496
111342844,111129496
106969249,111129496
107392101,111129496
106445478,111129504
106538496,111129504
106153682,111129504
106598931,111129504
106756611,111129504
106417464,111129504
106417458,111129504
106736608,111129504
106417447,111129504
106484047,111129504
106585384,111129504
106895870,111129504
106727829,111129504
106305165,111129504
106925412,111129504
112224367,111129504
106579687,111129504
106928753,111129504
106575787,111129504
107359867,111129504
106895836,111129504
106916504,111129504
106393414,111129504
106932351,111129504
117942612,117927584
117942454,117927584
117942510,117927584
117942595,117927584
119093578,117927584
117927847,117927584
117927761,117927584
118095482,117927584
118035239,117927584
117942524,117927584
117942639,117927584
117927620,117927584
118274400,117927584
117942552,117927584
117942471,117927584
119093587,117927584
117942541,117927584
106927891,106927882
118947618,106927882
106927939,106927882
118947673,106927882
118947655,106927882
106927926,106927882
116491944,115792207
116386334,115792207
116491976,115792207
116492339,115792207
116561194,115792207
116492431,115792207
116491897,115792207
116492163,115792207
116492461,115792207
116515874,116515777
116546079,116515777
116529898,116515777
118043896,118043805
118043954,118043805
118043839,118043805
118043929,118043805
118044007,118043805
118043864,118043805
118044047,118043805
118044108,118043805
118044161,118043805
114450399,114450385
114450426,114450385
115792166,115792159
115792188,115792159
116071124,115792159
118046203,115792159
118046232,115792159
115847052,115847030
114211996,114211991
114212143,114211991
114212046,114211991
116731591,114211991
114212159,114211991
115961860,114211991
114212084,114211991
114212005,114211991
114212165,114211991
116550630,114211991
118067917,118064327
118067949,118064327
118068048,118064327
118067848,118064327
118067685,118064327
118067998,118064327
118067565,118064327
118067669,118064327
118067813,118064327
118067716,118064327
118067877,118064327
118067636,118064327
118068026,118064327
116578740,116578715
116579071,116578715
116579085,116578715
116579149,116578715
116578772,116578715
116579115,116578715
116579132,116578715
114446365,113751869
116648887,113751869
114446396,113751869
114450355,113751869
113751892,113751869
114446375,113751869
114446609,114446513
114446550,114446513
117036514,114446513
114446528,114446513
119135057,114311439
114311660,114311439
116637678,114311439
114311552,114311439
114311623,114311439
114311480,114311439
116495073,114311439
114311584,114311439
118043087,118042834
118042860,118042834
118042951,118042834
118042916,118042834
118042881,118042834
118042992,118042834
118043030,118042834
118043056,118042834
118043161,116551196
116551378,116551196
116551415,116551196
118044247,116551196
116551259,116551196
116551276,116551196
118044218,116551196
118064477,118064388
118064457,118064388
118067425,118064388
118064508,118064388
118064445,118064388
118067406,118064388
118067448,118064388
116550939,116550682
116550804,116550682
116550699,116550682
116550751,116550682
116561127,116550682
116550969,116550682
116550839,116550682
116562454,116550682
116382184,113748728
116386256,113748728
116386291,113748728
115788499,113748728
116381905,113748728
116381929,113748728
116381878,113748728
116382357,113748728
116382313,113748728
115788473,113748728
116382159,113748728
116382227,113748728
116382271,113748728
115788449,113748728
116382453,113748728
118068981,118064411
118068917,118064411
118068826,118064411
118069077,118064411
118069016,118064411
117952823,117952791
117952808,117952791
118046303,113748797
118046289,113748797
116637712,113748797
118932265,113748813
118932167,113748813
116551345,116551315
116551332,116551315
116551322,116551315
116551359,116551315
112280092,112279233
118329168,112279233
118329186,112279233
112279617,112279233
112279994,112279233
112279661,112279233
112279264,112279233
119196537,112279233
114530466,114530314
114530439,114530314
114530331,114530314
114530394,114530314
114530343,114530314
114530398,114530314
114530356,114530314
114530338,114530314
114530451,114530314
114530388,114530314
114530368,114530314
114530433,114530314
117894895,114530314
114530405,114530314
114530372,114530314
114530429,114530314
114530377,114530314
114530325,114530314
114530351,114530314
114530381,114530314
114530460,114530314
114530409,114530314
114530425,114530314
114530360,114530314
114530470,114530314
114530347,114530314
114530413,114530314
114530446,114530314
114530364,114530314
118207784,114530314
113591754,110334929
110367208,110334929
110334956,110334929
114328368,110334929
110334937,110334929
110889557,110334929
110334995,110334929
114328349,110334929
112268660,110334929
110955668,110334929
111734978,110334929
110335006,110334929
111792332,110334929
110955673,110334929
110813089,110334929
110335013,110334929
113229621,111355458
113229427,111355458
113229820,111355458
113229646,111355458
113229784,111355458
114941519,111355458
111355472,111355458
113229493,111355458
113229572,111355458
113229733,111355458
113229839,111355458
114941499,111355458
113229685,111355458
115359175,111355458
111355461,111355458
111790156,111088651
119475600,111088651
112254689,111088651
112254683,111088651
111220240,111088651
115404906,111088651
112254560,111088651
111088964,111088651
111088853,111088651
112254637,111088651
111170581,111088651
111088794,111088651
118138402,111088651
111088777,111088651
111089107,111088651
111688258,111088651
111088926,111088651
112254699,111088651
112400151,111088651
119389008,111088651
111088883,111088651
111088761,111088651
111781422,111088651
111220101,111088651
111790186,111088651
113984052,111839725
114506651,111839725
114278969,111839725
113936132,111839725
114506780,111839725
113936291,111839725
116103986,111839725
111842337,111839725
115392219,111839725
113936157,111839725
113936205,111839725
113936253,111839725
114509822,111839725
114506696,111839725
113936108,111839725
111842346,111839725
119264407,111839725
114506730,111839725
111268403,110845463
111268413,110845463
111170530,110845463
110849897,110845463
111366315,110845463
110849905,110845463
114374665,110845463
110889697,110845463
111808649,110845463
118984064,110845463
111808663,110845463
118984037,110845463
110849887,110845463
118713929,110845463
119135455,110845463
119451364,110845463
118984086,110845463
114115497,110845463
110397693,110356275
112065956,110356275
117574756,110356275
110969006,110356275
112223613,110356275
110889573,110356275
113749792,110356275
117374200,110356275
111125297,110356275
112296276,110356275
113749671,110356275
112812121,110356275
111014632,110356275
110889566,110356275
110522765,110356275
111156968,110356275
116650059,110356275
119378544,110356275
110523573,110356275
111014640,110356275
111157133,110356275
110968902,110356275
111288768,110356275
111089157,110356275
111157156,110356275
112220398,110356275
110356279,110356275
111554737,111311117
111311131,111311117
117786053,111311117
117803536,111311117
111311121,111311117
116170613,111311117
114466369,111311117
116357093,113605584
113836700,113605584
113836722,113605584
113605680,113605584
113836676,113605584
113605800,113605584
113802336,113605584
118884125,118815138
118815145,118815138
113916838,110231493
116715930,110231493
110400283,110231493
111790230,110231493
112207234,110231493
111170541,110231493
113697287,110231493
111311280,110231493
113901289,110231493
111228846,110231493
112168166,110231493
113916597,110231493
115460936,110231493
112776755,110231493
112410569,110231493
111311288,110231493
110231621,110231493
112819003,110231493
111366282,110231493
110231668,110231493
111790210,110231493
112777040,110231493
112152645,110231493
110400270,110231493
111229056,110231493
116706186,110231493
118349832,110231493
111324974,110231493
110231574,110231493
110400293,110231493
112093413,110231493
113919113,110231493
113090203,110231493
111311299,110231493
113806967,110231493
119451322,110231493
111229014,110231493
116240518,110231493
112032674,110231493
111228967,110231493
114230128,111855422
116170608,111855422
111855430,111855422
112295917,111855422
114230119,111855422
116588364,110429994
113172005,110429994
110430004,110429994
114500410,110429994
116641345,110429994
113208210,110429994
114000595,110429994
116564539,110429994
113208266,110429994
117101723,110429994
116636708,110429994
110522743,110429994
116592632,110429994
113806776,110429994
116636655,110429994
113171966,110429994
110521185,110429994
116592588,110429994
116636688,110429994
110523763,110429994
116592860,110429994
118913106,110429994
113654627,110429994
112222419,110429994
110430032,110429994
113834047,110429994
113172049,110429994
110523611,110429994
116636628,110429994
119063513,110429994
111857310,111039393
111310990,111039393
118350037,111039393
111310997,111039393
111323215,111039393
116139494,111039393
111857208,111039393
111857291,111039393
111857273,111039393
110806725,110529899
113319249,110529899
110534032,110529899
116503440,110529899
112869753,110529899
118271223,110529899
112869718,110529899
111799270,110529899
111799279,110529899
112420134,110529899
112869735,110529899
116503460,110529899
119280287,110529899
110806711,110529899
111774361,110529899
111842368,111842364
118207890,111842364
115346002,114254790
114254811,114254790
114257176,114254790
114254800,114254790
117805441,114254790
114813035,114254790
115189117,114254790
110969237,110969155
112311088,110969155
119359753,110969155
112093374,110969155
113785859,110969155
111169571,110969155
119359726,110969155
110969192,110969155
112311069,110969155
119359740,110969155
112065984,110969155
111998031,111998013
111998022,111998013
111998079,111998013
111998037,111998013
111998042,111998013
112293379,111998013
112293354,111998013
111998049,111998013
113409609,111998013
110845426,110620438
110620464,110620438
110620484,110620438
111024772,110620438
110620474,110620438
111027061,110620438
111026945,110620438
112316547,110620438
112268685,110620438
110620444,110620438
119180439,110620438
111857139,110620438
111024632,110620438
110529925,112420131
116353952,112420131
116353955,112420131
116354154,112420131
116352746,112420131
116352719,112420131
116354141,112420131
116354108,112420131
111426401,112420131
116353904,112420131
116353897,112420131
116354129,112420131
110534067,112420131
110534062,112420131
113699302,112420131
114225976,112420131
116352731,112420131
110534057,112420131
114225988,112420131
113828832,112420131
112420158,112420131
113699334,112420131
119359978,116654700
119359991,116654700
116654724,116654700
111042582,110335833
113828991,110335833
118661390,110335833
110529445,110335833
111042603,110335833
118661526,110335833
111839686,110335833
113801424,110335833
110429220,110335833
110529183,110335833
118059801,110335833
110529844,110335833
112222782,110335833
111839678,110335833
110429202,110335833
110529330,110335833
118661449,110335833
110529391,110335833
111085112,110335833
111085166,110335833
110335844,110335833
118661551,110335833
111166584,110335833
116564593,110335833
111085156,110335833
118682060,110335833
113551532,110335833
111085138,110335833
111085182,110335833
111085175,110335833
110529834,110335833
111042616,110335833
110529796,110335833
111680983,110335833
114324838,110335833
110529777,110335833
113829013,110335833
111085092,110335833
112886782,110356259
118011230,110356259
116354202,110356259
110367173,110356259
110356284,110356259
111085196,110356259
110356289,110356259
110367190,110356259
110367048,110356259
110356296,110356259
110356301,110356259
111688212,110356259
118835906,118818419
119359789,118818419
107124350,107124307
107124345,107124307
107124339,107124307
107124355,107124307
107124319,107124307
107124313,107124307
107124331,107124307
106862482,106862479
107060475,106862479
107203006,106862479
107374324,106862479
111597112,106862479
107156609,106862479
111596341,106862479
107156644,106862479
106937622,106862479
113882546,106862479
106937689,106937686
106949444,106937686
109914935,106937686
107073669,106937686
116603368,106937686
107073613,106937686
108952238,106937686
113131538,106937686
112148053,106937686
107073698,106937686
107073684,106937686
107073651,106937686
106937694,106937686
116603324,106937686
107073601,106937686
107073717,106937686
106937702,106937686
107073580,106937686
107203314,106603087
106937663,106603087
107203346,106603087
106603108,106603087
106937656,106603087
107203275,106603087
110973084,106603087
107203325,106603087
107123653,106603087
106930714,106603087
107203363,106603087
113628311,106603087
106930963,106603087
107203246,106603087
107203262,106603087
107203231,106603087
107203308,106603087
107203285,106603087
106937674,106603087
108612757,106603087
106930952,106603087
107203301,106603087
107203293,106603087
107203355,106603087
107203331,106603087
107203340,106603087
111170609,106603087
109609246,106603087
112780131,106603087
108387039,106603087
107203392,106447762
106447766,106447762
107203385,106447762
107203377,106447762
106085035,106061898
107116591,106061898
106130307,106061898
106061920,106061898
112222138,106061898
106579371,106061898
106712455,106061898
106130298,106061898
106064500,106061898
106579384,106061898
106129989,106061898
106065268,106061898
106085047,106061898
108524421,106061898
106861600,106061898
112222167,106061898
106085039,106061898
106061906,106061898
106432960,106061898
106727830,106061898
106061901,106061898
106302099,106061898
106085043,106061898
107596000,106061898
106286280,106061898
106600925,106061898
107537571,106061898
106130303,106061898
107203502,107131358
107203525,107131358
107333907,107131358
107203531,107131358
113861049,107131358
107203510,107131358
107203517,107131358
113861021,107131358
108339057,107131358
108885357,107131358
107131365,107131358
107203497,107131358
107203545,107203542
113861083,107203542
107203553,107203542
107203560,107203542
117835534,113540706
113540740,113540706
113540711,113540706
117835460,113540706
113540730,113540706
117835503,113540706
117835408,113540706
107131332,106773949
107204361,106773949
107143575,106773949
107204346,106773949
106773955,106773949
113861126,106773949
106799739,106773949
110879684,106773949
106935993,106773949
107143145,106773949
106451181,106580245
107204398,106580245
106422472,106580245
106657106,106580245
106580249,106580245
106580266,106580245
106580254,106580245
106944299,106580245
106915658,106580245
106915673,106580245
107204390,106580245
106451192,106580245
106915646,106580245
107204428,107204410
107205256,107204410
107204424,107204410
107204420,107204410
107205260,107204410
107204414,107204410
107219559,106463618
107225708,106463618
106789884,106463618
106580228,106463618
112522371,106463618
108362793,106463618
108362895,106463618
107640216,106463618
106937607,106463618
107255588,106463618
106956734,106463618
112811468,106463618
106580234,106463618
110978947,106463618
106937614,106463618
111713375,106463618
106463621,106463618
113861148,106463618
106789874,106463618
106962278,106463618
106128246,106123650
113861171,106123650
107807510,106123650
106421904,106123650
106128257,106123650
106193276,106123650
106441777,106123650
106255358,106123650
111316758,106123650
107238465,106123650
114602469,106123650
107238445,106123650
107238454,106123650
106123658,106123650
111785521,106123650
106128972,106128954
111598105,106128954
106603157,106128954
113861254,106128954
113861284,106128954
106286405,106128954
106128957,106128954
106579695,106128954
106915706,106128954
108687127,106128954
111809791,111757286
106272501,106272456
106614611,106272456
106614620,106272456
106598508,106272456
106783054,106272456
106598499,106272456
113861341,106272456
106921324,106272456
113861322,106272456
106614626,106272456
106272484,106272456
106973554,106962289
106973561,106962289
106968665,106962289
106968591,106962289
106968604,106962289
107239363,106962289
107699042,106962289
107321623,106962289
111219814,106586312
108192516,106586312
106586323,106586312
107379996,106586312
106586316,106586312
107239389,106586312
111204592,106586312
106603013,106586312
110933299,106586312
111716896,106586312
106603146,106603140
106793318,106767074
111712962,106767074
106792383,106767074
106793328,106767074
111712953,106767074
108319711,106767074
106792065,106767074
107239404,106767074
107121352,106767074
106969859,106767074
107640368,106767074
107121323,106767074
107297174,106767074
106792394,106767074
106792402,106767074
106793339,106767074
107239443,106767074
106793348,106767074
107239454,106767074
106767080,106767074
106793304,106767074
106792369,106767074
107239431,106767074
106817486,106767074
